ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
49,58,249,5,13,15,2,22,115,0,83,6,7,2,1,1,1,1,9,22,115,0,83,6,7,2,1,1,1,1,0,212,205,7,12,10,91,32,258,0,15,12,3,5,8,12,0
127,66,802,13,15,38,1,439,178,0,52,32,37,38,10,2,0,0,7,439,178,0,52,32,37,38,10,2,0,0,0,746,345,401,4,14,322,16,275,0,22,37,2,8,9,7,0
73,32,283,3,15,12,2,42,120,0,29,22,12,36,8,0,0,0,6,42,120,0,29,22,12,36,8,0,0,0,1,253,224,29,3,14,124,16,232,0,22,25,2,3,8,8,0
54,48,256,4,12,9,2,12,135,1,64,24,4,3,0,0,0,1,10,12,135,1,64,24,4,3,0,0,0,1,0,232,229,3,3,12,93,34,249,0,19,23,3,4,7,12,0
62,70,334,5,11,11,2,21,198,0,33,15,4,39,1,1,5,0,8,21,198,0,33,15,4,39,1,1,5,0,0,300,290,10,6,17,133,40,290,0,19,7,3,5,8,33,0
92,44,302,5,13,23,2,40,140,0,72,17,4,5,2,0,0,9,11,40,140,0,72,17,4,5,2,0,0,9,1,258,242,16,8,12,81,40,329,0,21,42,4,5,9,19,0
90,61,329,5,13,15,2,15,199,2,48,19,19,9,7,1,2,0,11,15,199,2,48,19,19,9,7,1,2,0,0,277,277,0,30,7,143,49,310,0,24,25,4,5,11,30,0
72,87,352,5,12,21,2,25,180,0,100,33,7,2,1,3,0,0,7,25,180,0,100,33,7,2,1,3,0,0,1,314,311,3,15,1,191,25,283,0,17,5,2,5,11,58,0
197,129,481,5,13,29,2,35,202,0,72,70,30,37,19,2,8,3,11,35,202,0,72,70,30,37,19,2,8,3,0,440,434,6,11,1,128,22,318,0,29,75,3,5,7,26,0
44,50,258,6,14,37,2,44,123,0,28,32,9,8,1,0,7,4,9,44,123,0,28,32,9,8,1,0,7,4,2,197,192,5,20,2,94,24,286,0,11,5,2,6,10,19,0
66,87,329,5,13,40,2,42,130,1,79,20,23,10,21,0,1,0,11,42,130,1,79,20,23,10,21,0,1,0,0,263,261,2,25,1,123,32,273,0,18,20,4,5,9,27,0
138,100,629,5,14,193,1,198,273,1,79,17,17,1,1,2,0,1,10,198,273,1,79,17,17,1,1,2,0,1,1,388,384,4,8,39,218,50,344,0,19,17,4,5,9,10,0
257,177,790,5,13,114,1,151,231,0,369,25,8,4,0,0,0,1,9,151,231,0,369,25,8,4,0,0,0,1,0,651,614,37,24,1,269,19,377,0,21,34,3,5,8,13,0
97,73,383,8,13,20,2,27,217,0,79,35,10,5,0,3,4,0,8,27,217,0,79,35,10,5,0,3,4,0,1,304,298,6,55,3,153,23,326,0,15,7,3,8,8,90,0
33,37,189,15,16,10,1,17,121,0,32,11,3,1,1,0,0,0,13,17,121,0,32,11,3,1,1,0,0,0,0,171,164,7,6,1,76,45,281,0,17,4,3,5,8,7,0
39,40,199,4,12,15,1,26,106,0,41,12,7,3,2,1,0,0,7,26,106,0,41,12,7,3,2,1,0,0,2,177,168,9,4,1,58,27,294,0,17,8,4,3,10,7,0
169,60,476,6,21,15,2,21,247,0,161,25,9,3,1,0,0,0,6,21,247,0,161,25,9,3,1,0,0,0,1,400,395,5,51,9,206,50,335,0,16,8,2,6,7,57,0
102,136,441,4,17,10,2,20,198,0,127,34,30,20,0,1,0,0,12,20,198,0,127,34,30,20,0,1,0,0,2,391,383,8,36,2,229,35,297,0,18,3,3,4,8,101,0
98,58,288,10,14,19,2,22,146,0,52,29,15,16,2,1,0,0,7,22,146,0,52,29,15,16,2,1,0,0,0,245,242,3,19,5,114,32,273,0,15,10,2,4,8,20,0
92,85,326,4,15,16,2,26,150,0,78,20,5,32,4,0,7,1,9,26,150,0,78,20,5,32,4,0,7,1,1,291,282,9,15,3,106,37,279,0,19,3,3,4,8,11,0
171,99,431,5,15,21,2,29,224,0,118,23,24,5,3,0,1,0,13,29,224,0,118,23,24,5,3,0,1,0,0,401,393,8,7,2,152,66,317,0,15,8,3,5,8,16,0
59,63,320,4,15,76,1,80,137,0,58,11,14,5,1,4,0,0,13,80,137,0,58,11,14,5,1,4,0,0,1,221,218,3,13,9,115,36,305,0,16,10,3,4,8,22,0
45,100,281,5,11,17,2,20,163,0,42,20,31,1,1,2,0,0,7,20,163,0,42,20,31,1,1,2,0,0,0,244,241,3,19,1,126,46,275,0,11,4,3,5,9,17,0
234,84,523,5,16,15,2,17,242,0,233,18,2,4,1,3,1,0,8,17,242,0,233,18,2,4,1,3,1,0,1,417,416,1,88,2,144,46,333,0,21,5,3,5,11,122,0
36,47,201,3,12,10,2,15,115,0,35,27,2,2,0,0,3,0,8,15,115,0,35,27,2,2,0,0,3,0,0,174,169,5,15,2,77,25,264,0,16,4,3,3,7,45,0
40,36,221,3,11,16,1,17,141,0,30,17,7,4,1,0,0,0,16,17,141,0,30,17,7,4,1,0,0,0,1,194,194,0,7,3,69,15,262,0,19,9,2,3,7,1,0
44,99,277,3,18,19,2,21,137,0,49,40,5,2,0,4,0,0,16,21,137,0,49,40,5,2,0,4,0,0,0,182,180,2,61,15,135,28,260,0,10,1,2,3,8,8,0
135,121,428,5,12,20,1,59,164,0,170,25,5,1,0,1,1,0,13,59,164,0,170,25,5,1,0,1,1,0,1,400,362,38,6,1,121,5,295,0,15,9,1,5,8,12,0
37,36,190,8,10,12,2,14,109,0,31,18,5,3,4,1,0,4,9,14,109,0,31,18,5,3,4,1,0,4,0,155,153,2,22,1,69,24,227,0,9,4,4,8,8,30,0
82,70,430,6,16,15,1,54,273,0,52,26,10,6,4,1,0,0,14,54,273,0,52,26,10,6,4,1,0,0,16,377,354,23,21,1,184,46,289,0,13,25,3,6,8,21,0
84,140,458,10,23,110,1,112,238,0,64,13,4,3,3,4,3,0,12,112,238,0,64,13,4,3,3,4,3,0,0,318,316,2,17,13,157,24,346,0,7,2,3,5,8,24,0
3570,648,4512,5,18,54,3,59,387,1,2573,525,321,629,4,6,3,1,10,59,387,1,2573,525,321,629,4,6,3,1,1,4370,4366,4,84,3,3804,551,902,0,30,300,3,5,8,266,0
106,1488,2318,5,13,249,2,389,274,0,1476,66,31,81,0,0,1,0,8,389,274,0,1476,66,31,81,0,0,1,0,132,1929,1921,8,8,0,2045,35,393,0,10,11,3,5,8,9,0
128,1853,2526,5,11,45,3,160,369,1,702,423,435,413,10,6,3,0,13,160,369,1,702,423,435,413,10,6,3,0,92,2349,2345,4,37,3,2253,50,556,3,55,158,3,5,9,26,0
139,86,446,4,11,74,1,82,171,0,131,34,4,22,1,0,0,0,6,82,171,0,131,34,4,22,1,0,0,0,1,356,349,7,14,1,190,23,310,3,19,25,2,4,8,43,0
107,128,506,6,13,57,2,92,201,0,75,15,18,36,53,6,1,0,11,92,201,0,75,15,18,36,53,6,1,0,4,416,385,31,28,1,134,16,332,0,14,4,2,6,8,13,0
1645,168,2250,17,18,98,2,101,344,0,1489,146,63,89,1,0,1,1,9,101,344,0,1489,146,63,89,1,0,1,1,0,2126,2123,3,11,15,1854,19,444,1,17,44,2,5,11,163,0
1910,1800,4193,10,13,75,3,193,356,1,2289,435,253,651,3,6,5,0,10,193,356,1,2289,435,253,651,3,6,5,0,113,3984,3979,5,20,1,3686,26,744,0,32,288,3,4,11,124,0
994,807,2203,4,12,81,2,160,250,1,1230,281,244,23,4,6,2,0,10,160,250,1,1230,281,244,23,4,6,2,0,58,2026,2023,3,36,2,1942,259,631,0,38,191,3,4,10,166,0
27,344,658,7,10,83,1,173,122,0,285,45,22,5,1,4,0,0,7,173,122,0,285,45,22,5,1,4,0,0,79,493,482,11,2,1,523,48,309,0,25,47,3,4,7,5,0
2254,296,2809,8,18,68,2,72,225,1,1930,264,213,96,4,1,0,1,12,72,225,1,1930,264,213,96,4,1,0,1,0,2734,2730,4,7,0,2393,53,650,0,25,104,3,4,8,195,0
594,1775,3093,4,17,38,2,255,513,5,1918,131,143,24,90,5,4,1,16,255,513,5,1918,131,143,24,90,5,4,1,210,2808,2801,7,36,1,2169,95,682,0,39,154,3,4,7,144,0
280,1193,2057,4,18,96,2,181,397,1,1012,160,217,82,2,0,2,0,16,181,397,1,1012,160,217,82,2,0,2,0,80,1833,1828,5,48,0,1645,50,516,0,16,19,3,4,8,173,0
73,1780,2433,7,13,19,3,132,427,9,779,332,318,414,5,6,3,0,11,132,427,9,779,332,318,414,5,6,3,0,91,2199,2196,3,124,0,2166,42,606,1,65,166,3,5,7,6,0
51,94,376,3,10,80,1,103,149,0,74,14,28,2,1,0,0,0,11,103,149,0,74,14,28,2,1,0,0,0,20,255,252,3,17,4,195,52,300,0,16,3,4,3,7,33,0
1974,176,2533,4,18,71,2,79,315,0,1614,226,202,89,1,2,0,1,11,79,315,0,1614,226,202,89,1,2,0,1,2,2450,2444,6,7,3,2180,36,537,0,25,86,2,4,7,159,0
1563,354,2076,3,15,15,3,21,273,1,807,310,105,546,2,6,4,0,10,21,273,1,807,310,105,546,2,6,4,0,0,2043,2037,6,17,1,1643,18,618,0,25,221,1,3,10,124,0
212,1451,1955,3,12,15,2,133,200,0,1469,54,12,87,0,0,0,0,5,133,200,0,1469,54,12,87,0,0,0,0,113,1819,1814,5,8,0,1761,16,316,0,20,10,3,3,11,8,0
107,1892,2659,5,12,46,3,181,377,1,796,429,419,418,13,7,16,1,10,181,377,1,796,429,419,418,13,7,16,1,111,2476,2471,5,25,1,2435,47,577,1,61,165,2,5,7,10,0
45,66,298,8,12,37,1,42,146,0,65,29,10,0,3,0,0,1,9,42,146,0,65,29,10,0,3,0,0,1,2,223,220,3,34,2,95,16,275,0,18,6,3,5,7,28,0
143,99,511,7,13,134,1,139,200,1,126,21,11,6,0,3,1,0,11,139,200,1,126,21,11,6,0,3,1,0,0,364,359,5,11,2,189,30,399,0,12,2,2,6,9,18,0
1068,162,1444,4,12,79,2,84,166,2,919,158,66,15,30,3,0,1,10,84,166,2,919,158,66,15,30,3,0,1,2,1351,1348,3,12,0,1160,37,530,0,22,117,3,4,7,165,0
77,1112,1706,7,12,48,2,215,302,1,1056,74,34,8,7,2,0,0,10,215,302,1,1056,74,34,8,7,2,0,0,156,1487,1476,11,8,7,1520,59,490,0,36,110,3,5,7,9,0
61,106,315,5,10,32,2,35,146,0,102,14,10,1,6,0,0,0,6,35,146,0,102,14,10,1,6,0,0,0,1,273,271,2,8,1,142,43,289,0,12,3,4,4,9,14,0
61,159,496,8,14,76,1,87,202,1,163,15,11,4,9,2,0,0,10,87,202,1,163,15,11,4,9,2,0,0,0,409,398,11,9,2,291,31,280,0,16,9,2,3,9,14,0
69,135,340,4,14,32,2,38,154,0,77,19,15,0,33,0,2,1,9,38,154,0,77,19,15,0,33,0,2,1,1,299,294,5,7,1,94,19,278,0,21,10,2,4,9,10,0
34,31,209,12,12,27,1,28,117,0,32,18,7,2,0,1,1,0,8,28,117,0,32,18,7,2,0,1,1,0,0,172,171,1,7,3,54,8,259,0,10,3,2,8,8,5,0
63,38,207,5,12,10,2,13,132,0,36,10,6,3,3,1,2,1,9,13,132,0,36,10,6,3,3,1,2,1,1,191,189,2,5,0,78,18,246,0,20,16,3,5,7,9,0
123,515,938,3,13,12,2,15,456,0,390,36,19,16,5,0,0,0,6,15,456,0,390,36,19,16,5,0,0,0,0,895,892,3,30,1,498,130,380,0,25,32,3,3,7,52,0
82,43,235,3,12,11,1,15,164,0,30,6,5,12,1,1,0,0,7,15,164,0,30,6,5,12,1,1,0,0,1,217,214,3,5,1,78,17,231,0,12,5,3,3,11,21,0
22,23,191,4,12,15,2,17,116,0,25,5,20,5,0,2,1,0,8,17,116,0,25,5,20,5,0,2,1,0,0,172,170,2,4,0,44,26,278,0,9,4,3,4,11,7,0
23,61,243,3,20,31,2,35,116,0,59,1,1,27,0,1,0,0,15,35,116,0,59,1,1,27,0,1,0,0,2,192,190,2,17,1,93,30,264,0,12,2,3,3,9,17,0
41,37,209,3,11,34,1,36,122,0,27,5,6,10,0,2,0,0,7,36,122,0,27,5,6,10,0,2,0,0,0,168,166,2,6,1,53,14,267,0,12,1,2,3,8,6,0
40,42,241,5,11,54,1,58,109,0,44,14,7,6,0,0,0,0,5,58,109,0,44,14,7,6,0,0,0,0,1,170,167,3,13,3,72,10,248,0,18,11,4,5,7,17,0
42,20,176,3,9,18,1,19,114,0,27,7,3,6,0,0,0,0,5,19,114,0,27,7,3,6,0,0,0,0,0,156,155,1,2,0,62,25,231,0,13,9,4,3,7,7,0
110,47,304,4,12,25,2,31,158,4,53,30,12,0,2,0,14,0,10,31,158,4,53,30,12,0,2,0,14,0,4,267,265,2,8,0,102,22,320,0,15,14,2,4,7,10,0
57,53,228,3,12,30,2,34,107,3,36,20,4,2,1,16,4,0,10,34,107,3,36,20,4,2,1,16,4,0,0,180,176,4,17,1,90,12,273,0,12,4,1,3,7,30,0
104,66,334,8,11,50,2,55,125,0,41,72,7,21,4,6,1,1,9,55,125,0,41,72,7,21,4,6,1,1,2,276,273,3,5,1,106,12,307,0,9,1,3,6,7,7,0
125,115,444,3,18,76,2,79,151,1,71,28,7,50,50,0,1,2,16,79,151,1,71,28,7,50,50,0,1,2,0,359,356,3,9,0,116,30,349,0,20,17,2,3,7,10,0
170,218,724,6,18,127,2,134,238,1,171,78,52,11,3,1,30,1,16,134,238,1,171,78,52,11,3,1,30,1,0,543,536,7,51,3,251,38,384,0,33,36,3,6,8,12,0
63,125,546,4,14,144,1,146,202,1,151,28,6,2,2,0,0,1,11,146,202,1,151,28,6,2,2,0,0,1,0,390,388,2,7,5,217,38,335,0,20,49,2,4,9,46,0
57,64,295,3,9,24,2,29,166,0,27,28,16,8,0,0,9,0,8,29,166,0,27,28,16,8,0,0,9,0,1,248,244,4,10,12,96,10,292,0,16,17,2,3,7,16,0
80,105,412,8,15,83,1,86,244,1,46,18,3,2,9,0,0,0,13,86,244,1,46,18,3,2,9,0,0,0,0,306,303,3,21,2,140,42,350,0,23,26,2,7,7,27,0
56,62,272,4,12,15,2,20,157,1,36,34,15,1,1,1,3,0,14,20,157,1,36,34,15,1,1,1,3,0,1,236,232,4,18,2,85,12,299,0,15,7,3,4,11,5,0
38,40,243,6,13,18,2,20,147,1,19,7,2,5,9,19,0,10,11,20,147,1,19,7,2,5,9,19,0,10,0,210,208,2,12,3,79,30,284,0,17,5,3,6,7,3,0
74,123,359,5,12,27,2,36,166,1,38,38,29,33,15,1,0,2,10,36,166,1,38,38,29,33,15,1,0,2,2,321,314,7,9,0,110,18,329,0,25,20,2,5,7,13,0
35,31,202,3,33,27,1,29,130,0,29,4,4,1,0,1,0,0,30,29,130,0,29,4,4,1,0,1,0,0,0,159,157,2,13,3,56,7,289,0,12,0,2,3,7,14,0
35,26,162,4,11,10,2,13,108,0,19,5,11,3,0,2,0,0,12,13,108,0,19,5,11,3,0,2,0,0,1,149,147,2,2,0,47,12,225,0,10,1,2,4,11,9,0
63,28,230,4,10,32,2,37,117,0,28,9,4,27,1,2,1,0,8,37,117,0,28,9,4,27,1,2,1,0,0,187,182,5,7,4,81,12,280,0,18,10,2,4,7,11,0
38,49,215,5,13,27,2,29,107,3,24,9,9,29,0,0,0,2,11,29,107,3,24,9,9,29,0,0,0,2,1,182,181,1,4,1,86,11,264,0,14,12,2,5,10,10,0
72,106,339,9,12,25,2,31,183,1,41,24,23,13,18,1,2,1,10,31,183,1,41,24,23,13,18,1,2,1,0,273,267,6,40,1,96,18,309,0,15,9,2,6,10,95,0
70,94,393,12,15,102,1,112,216,0,36,12,4,0,5,3,1,0,11,112,216,0,36,12,4,0,5,3,1,0,3,261,254,7,25,2,112,18,349,0,21,9,2,5,10,13,0
76,63,290,4,15,32,2,34,142,0,59,8,11,18,11,5,0,0,11,34,142,0,59,8,11,18,11,5,0,0,0,232,230,2,26,0,87,15,300,0,14,1,2,4,8,20,0
32,35,205,4,15,23,1,27,132,0,29,5,6,1,4,1,0,0,7,27,132,0,29,5,6,1,4,1,0,0,1,176,173,3,5,0,62,6,282,0,24,8,1,4,8,18,0
57,37,219,4,10,16,1,23,130,0,21,34,7,1,1,1,0,0,7,23,130,0,21,34,7,1,1,1,0,0,0,200,193,7,2,1,53,20,272,0,15,10,1,4,7,3,0
45,51,230,4,12,16,2,19,126,0,44,13,13,6,4,1,0,1,9,19,126,0,44,13,13,6,4,1,0,1,1,204,202,2,6,3,74,19,310,2,27,21,2,4,8,4,0
361,136,873,3,12,91,2,95,306,0,345,117,4,3,1,0,2,0,8,95,306,0,345,117,4,3,1,0,2,0,0,646,642,4,136,0,184,30,376,0,15,4,2,3,7,214,0
64,42,234,3,13,26,2,27,128,0,33,26,7,4,4,3,2,0,8,27,128,0,33,26,7,4,4,3,2,0,1,196,196,0,11,0,55,12,282,4,34,43,2,3,10,47,0
108,61,313,4,14,26,2,32,157,1,59,42,7,7,5,0,0,0,11,32,157,1,59,42,7,7,5,0,0,0,0,278,272,6,8,1,101,26,328,0,20,12,2,4,11,10,0
41,24,192,7,16,8,2,10,133,0,21,11,6,6,2,1,0,1,14,10,133,0,21,11,6,6,2,1,0,1,1,173,172,1,10,0,83,29,265,0,12,3,3,5,7,13,0
63,58,252,8,12,22,2,30,130,0,53,15,3,7,3,0,3,6,9,30,130,0,53,15,3,7,3,0,3,6,0,218,210,8,10,2,69,13,283,0,30,23,2,5,7,6,0
47,49,248,4,13,23,1,33,156,1,30,15,7,3,1,0,0,1,11,33,156,1,30,15,7,3,1,0,0,1,1,216,207,9,8,0,76,9,276,0,13,8,2,4,7,3,0
42,38,209,3,12,22,1,25,127,1,33,7,10,0,1,1,1,1,10,25,127,1,33,7,10,0,1,1,1,1,0,171,168,3,14,2,57,13,252,0,24,9,2,3,8,13,0
71,35,273,5,14,19,1,21,201,0,27,11,0,2,1,0,1,1,9,21,201,0,27,11,0,2,1,0,1,1,1,236,235,1,9,8,93,22,267,0,19,21,2,5,11,15,0
71,66,309,6,14,55,2,60,132,0,77,21,4,4,4,5,0,0,14,60,132,0,77,21,4,4,4,5,0,0,0,224,219,5,30,0,116,14,291,0,14,4,2,6,11,59,0
277,322,1228,4,20,270,2,384,356,2,151,147,50,33,96,1,3,1,11,384,356,2,151,147,50,33,96,1,3,1,1,843,730,113,113,1,397,31,395,0,18,7,3,4,12,15,0
270,181,604,4,20,27,3,31,207,1,57,57,192,8,47,0,0,2,10,31,207,1,57,57,192,8,47,0,0,2,0,547,543,4,28,2,230,30,337,0,12,8,2,4,8,15,0
33,54,246,18,20,17,2,21,123,0,41,10,5,7,33,0,0,0,6,21,123,0,41,10,5,7,33,0,0,0,1,203,200,3,19,6,106,20,267,0,17,15,2,5,7,10,0
28,64,395,3,18,19,2,22,278,0,38,13,9,16,17,0,0,0,6,22,278,0,38,13,9,16,17,0,0,0,0,362,359,3,12,2,236,24,264,0,15,73,3,3,7,8,0
56,47,236,5,21,24,2,28,129,0,30,9,8,10,6,0,16,0,8,28,129,0,30,9,8,10,6,0,16,0,3,200,199,1,9,0,74,11,265,0,19,9,2,5,7,21,0
66,47,297,6,18,15,2,17,176,0,50,3,48,2,1,0,0,0,6,17,176,0,50,3,48,2,1,0,0,0,0,278,276,2,4,0,133,46,274,0,13,6,3,6,9,4,0
132,127,563,3,16,140,1,145,255,1,82,48,15,2,9,0,3,0,11,145,255,1,82,48,15,2,9,0,3,0,1,400,396,4,21,1,192,15,362,0,11,1,2,3,10,36,0
35,78,270,6,16,22,2,24,139,0,60,8,23,13,2,0,0,0,6,24,139,0,60,8,23,13,2,0,0,0,0,237,235,2,10,1,109,21,279,0,15,4,4,4,11,10,0
20,32,162,4,16,37,1,40,80,0,19,7,5,2,1,5,1,1,9,40,80,0,19,7,5,2,1,5,1,1,1,118,116,2,5,1,57,20,254,0,11,5,4,4,8,8,0
225,269,680,4,16,12,2,13,196,0,300,52,61,31,17,10,0,0,7,13,196,0,300,52,61,31,17,10,0,0,0,633,632,1,35,0,316,148,408,0,19,81,4,4,8,19,0
608,559,1431,5,23,50,2,54,238,1,789,248,54,18,3,0,0,1,12,54,238,1,789,248,54,18,3,0,0,1,1,1333,1330,3,25,22,691,267,988,0,44,104,3,5,8,29,0
153,54,391,10,12,39,1,64,212,1,51,36,14,5,4,1,1,1,10,64,212,1,51,36,14,5,4,1,1,1,1,342,318,24,8,1,178,88,381,0,18,17,4,6,7,17,0
243,71,521,6,11,27,2,31,231,1,189,49,9,4,5,2,0,0,10,31,231,1,189,49,9,4,5,2,0,0,2,446,444,2,46,0,193,82,393,0,13,12,3,4,7,60,0
65,80,372,6,14,62,2,65,190,5,47,42,10,2,6,0,0,1,11,65,190,5,47,42,10,2,6,0,0,1,0,290,287,3,17,3,164,61,341,0,30,24,5,6,10,13,0
53,43,245,4,12,25,1,30,144,1,41,15,5,6,1,1,0,1,10,30,144,1,41,15,5,6,1,1,0,1,1,203,199,4,16,0,96,33,309,0,13,9,2,4,7,32,0
77,64,275,3,10,17,1,18,203,0,30,17,5,2,0,0,0,0,5,18,203,0,30,17,5,2,0,0,0,0,0,246,245,1,12,0,102,7,298,0,10,2,2,3,7,76,0
18,37,261,3,12,98,1,100,120,0,18,11,6,2,1,0,0,0,6,100,120,0,18,11,6,2,1,0,0,0,0,154,152,2,6,3,84,2,287,7,10,9,1,3,11,14,0
27,26,165,4,12,10,1,13,113,0,24,7,5,0,1,0,1,0,8,13,113,0,24,7,5,0,1,0,1,0,0,143,140,3,11,1,50,14,238,0,12,3,3,4,7,9,0
72,45,253,4,11,14,2,15,140,0,42,18,18,10,6,0,1,0,8,15,140,0,42,18,18,10,6,0,1,0,0,230,229,1,6,3,86,5,266,8,14,7,1,4,8,6,0
51,43,229,3,15,16,2,20,126,0,22,39,13,4,1,0,0,0,6,20,126,0,22,39,13,4,1,0,0,0,0,199,195,4,10,4,65,11,272,0,12,6,2,3,7,36,0
40,81,312,3,12,31,1,58,165,0,47,20,11,4,6,0,0,0,6,58,165,0,47,20,11,4,6,0,0,0,0,258,231,27,22,1,114,17,246,2,15,4,3,3,11,7,0
32,40,202,3,13,22,1,24,132,0,28,7,7,1,1,0,0,0,11,24,132,0,28,7,7,1,1,0,0,0,0,175,173,2,5,0,60,10,301,0,13,1,2,3,6,5,0
12,27,154,3,18,16,1,18,100,0,21,8,3,3,0,0,0,0,15,18,100,0,21,8,3,3,0,0,0,0,0,132,130,2,6,0,41,3,267,0,18,6,1,3,8,1,0
31,25,188,3,11,23,1,25,111,0,27,10,6,0,2,0,0,1,9,25,111,0,27,10,6,0,2,0,0,1,0,159,157,2,0,6,56,6,248,0,16,6,1,3,8,2,0
39,307,641,4,10,26,1,51,400,0,88,87,9,0,3,1,0,0,7,51,400,0,88,87,9,0,3,1,0,0,22,509,506,3,82,2,228,18,359,2,16,7,2,4,8,4,0
61,53,319,3,12,94,1,96,152,0,28,23,14,0,3,2,1,0,8,96,152,0,28,23,14,0,3,2,1,0,0,217,215,2,8,0,103,5,294,0,16,6,1,3,10,31,0
23,41,226,6,9,18,1,43,123,0,43,6,5,1,4,0,1,0,8,43,123,0,43,6,5,1,4,0,1,0,22,170,167,3,16,0,79,11,235,0,10,0,4,6,9,13,0
18,20,146,6,10,18,1,20,92,0,21,3,7,2,1,0,0,0,6,20,92,0,21,3,7,2,1,0,0,0,0,124,122,2,4,0,36,4,218,0,10,4,1,4,7,6,0
102,63,382,3,16,36,2,39,216,0,42,60,7,1,7,3,2,0,8,39,216,0,42,60,7,1,7,3,2,0,1,311,309,2,29,5,125,5,332,0,19,9,1,3,7,47,0
57,70,360,3,13,18,2,23,236,0,52,11,4,2,23,5,4,0,8,23,236,0,52,11,4,2,23,5,4,0,0,300,295,5,42,0,121,18,297,0,14,5,1,3,7,23,0
109,137,529,3,13,106,2,108,183,1,61,26,30,64,40,14,0,0,11,108,183,1,61,26,30,64,40,14,0,0,1,396,395,1,25,1,151,35,336,0,15,12,4,3,8,26,0
84,48,270,3,10,19,2,21,175,0,20,17,33,1,0,3,0,0,7,21,175,0,20,17,33,1,0,3,0,0,0,243,241,2,8,0,84,24,255,0,10,5,4,3,8,16,0
157,180,521,3,14,15,2,17,277,0,133,26,23,39,2,0,1,0,8,17,277,0,133,26,23,39,2,0,1,0,1,437,436,1,65,3,165,12,367,0,15,5,2,3,9,8,0
