ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
3,2,19,3,12,0,2,6,2,0,5,2,0,4,0,0,0,0,5,6,2,0,5,2,0,4,0,0,0,0,1,18,13,5,0,0,17,1,10,0,1,0,1,3,10,14,0
8,10,22,9,10,0,3,0,4,1,13,0,2,0,0,1,0,0,10,0,4,1,13,0,2,0,0,1,0,0,0,18,18,0,3,1,15,4,14,0,0,0,3,6,8,0,0
7,4,34,6,9,0,2,12,6,0,4,5,2,4,0,0,0,0,5,12,6,0,4,5,2,4,0,0,0,0,0,30,20,10,3,1,25,8,24,0,1,0,3,6,7,2,0
6,7,46,5,6,0,2,4,10,0,29,3,0,0,0,0,0,0,3,4,10,0,29,3,0,0,0,0,0,0,0,45,41,4,1,0,30,7,15,0,1,1,2,5,6,7,0
25,28,58,4,6,0,2,4,10,0,14,30,0,0,0,0,0,0,3,4,10,0,14,30,0,0,0,0,0,0,0,57,54,3,1,0,33,6,16,0,1,0,2,4,6,1,0
3,6,16,6,6,0,2,3,3,0,7,3,0,0,0,0,0,0,3,3,3,0,7,3,0,0,0,0,0,0,3,13,13,0,0,0,12,2,8,0,1,0,1,6,6,0,0
119,4,130,5,9,0,2,1,5,0,121,2,0,0,0,0,0,0,3,1,5,0,121,2,0,0,0,0,0,0,0,127,126,1,2,1,126,7,14,0,6,1,2,5,7,3,0
83,4,96,5,10,0,5,2,5,0,2,1,3,78,0,2,3,0,8,2,5,0,2,1,3,78,0,2,3,0,0,96,94,2,0,0,92,5,15,0,2,1,1,5,7,33,0
9,121,158,5,9,0,4,11,6,0,43,7,5,78,1,0,2,0,8,11,6,0,43,7,5,78,1,0,2,0,0,116,108,8,37,5,146,0,32,0,5,1,0,5,7,0,0
35,11,56,5,8,0,3,2,12,0,12,13,14,2,1,0,0,0,6,2,12,0,12,13,14,2,1,0,0,0,0,55,53,2,1,0,51,6,26,0,3,13,2,5,8,4,0
5,15,68,5,12,0,2,7,33,0,7,8,1,2,0,0,1,0,8,7,33,0,7,8,1,2,0,0,1,0,0,56,49,7,3,9,43,2,27,0,1,0,1,5,7,15,0
11,5,49,5,10,1,1,16,18,0,7,7,0,0,0,0,0,0,3,16,18,0,7,7,0,0,0,0,0,0,0,45,32,13,2,1,37,8,28,0,0,0,2,5,8,11,0
6,4,18,12,12,0,3,1,7,0,3,2,0,1,3,0,1,0,8,1,7,0,3,2,0,1,3,0,1,0,0,16,15,1,2,0,15,2,13,0,0,0,1,6,8,0,0
3,2,18,4,6,2,1,6,4,0,5,1,0,0,0,0,0,0,3,6,4,0,5,1,0,0,0,0,0,0,1,12,9,3,1,2,15,2,12,0,1,0,1,4,6,4,0
122,1,134,6,11,0,2,4,13,0,110,4,0,0,0,0,2,0,8,4,13,0,110,4,0,0,0,0,2,0,3,130,129,1,0,1,134,4,19,0,6,0,2,6,8,5,0
87,118,220,4,8,1,4,5,14,0,35,2,6,156,1,1,0,0,7,5,14,0,35,2,6,156,1,1,0,0,0,188,184,4,31,0,132,3,27,0,8,2,1,4,8,38,0
6,5,21,7,8,0,2,7,3,0,3,1,3,0,0,1,2,0,8,7,3,0,3,1,3,0,0,1,2,0,3,13,9,4,4,1,16,7,17,0,0,0,3,6,7,3,0
11,38,66,4,8,1,3,10,9,0,9,9,17,1,0,7,4,0,8,10,9,0,9,9,17,1,0,7,4,0,0,40,31,9,25,0,55,7,29,0,1,0,2,4,7,5,0
90,13,113,4,10,0,3,7,7,0,13,84,0,2,0,0,0,0,5,7,7,0,13,84,0,2,0,0,0,0,0,109,103,6,4,0,112,3,19,0,4,0,2,4,8,32,0
5,9,111,7,16,0,4,12,8,0,5,0,2,81,1,0,1,1,9,12,8,0,5,0,2,81,1,0,1,1,4,106,98,8,1,0,106,2,25,0,2,1,1,4,7,1,0
11,90,150,3,10,2,3,45,12,0,8,0,3,79,1,1,1,0,8,45,12,0,8,0,3,79,1,1,1,0,31,116,104,12,1,0,142,1,28,0,4,1,1,3,6,4,0
45,8,139,14,14,0,1,45,57,0,19,18,0,0,0,0,0,0,3,45,57,0,19,18,0,0,0,0,0,0,0,139,94,45,0,0,92,10,25,0,2,0,3,6,6,0,0
5,50,86,4,14,0,2,1,40,0,40,4,1,0,0,0,0,0,4,1,40,0,40,4,1,0,0,0,0,0,0,83,82,1,3,0,55,2,25,0,1,0,2,4,7,2,0
9,5,31,5,6,0,1,14,9,0,4,4,0,0,0,0,0,0,3,14,9,0,4,4,0,0,0,0,0,0,0,30,16,14,1,0,27,2,11,0,2,0,1,5,6,1,0
5,7,17,5,6,0,2,1,7,0,4,4,1,0,0,0,0,0,4,1,7,0,4,4,1,0,0,0,0,0,0,15,14,1,2,0,15,2,13,0,1,0,2,5,6,2,0
11,3,27,5,10,0,1,6,13,0,4,0,1,1,0,0,0,0,5,6,13,0,4,0,1,1,0,0,0,0,0,22,17,5,3,2,17,3,21,0,3,1,2,5,7,7,0
86,2,108,5,12,1,4,5,13,0,6,1,3,79,1,0,0,0,6,5,13,0,6,1,3,79,1,0,0,0,0,105,101,4,2,0,107,2,17,0,5,1,1,5,9,35,0
4,4,28,7,8,0,1,6,15,0,2,3,2,0,0,0,0,0,4,6,15,0,2,3,2,0,0,0,0,0,4,19,18,1,5,0,27,1,12,0,2,4,1,7,7,2,0
8,21,35,4,9,0,3,3,4,0,8,3,0,16,0,0,0,0,5,3,4,0,8,3,0,16,0,0,0,0,0,14,11,3,20,1,35,6,18,0,2,17,2,4,6,8,0
308,25,380,5,12,13,2,34,43,0,291,4,7,1,0,0,0,0,5,34,43,0,291,4,7,1,0,0,0,0,1,356,337,19,10,0,330,22,57,0,1,1,2,5,9,6,0
6,170,201,5,8,0,3,4,13,0,3,63,108,8,2,0,0,0,6,4,13,0,3,63,108,8,2,0,0,0,0,198,194,4,3,0,197,10,42,0,1,20,2,5,8,110,0
12,6,47,5,8,0,2,16,12,0,7,7,1,4,0,0,0,0,5,16,12,0,7,7,1,4,0,0,0,0,1,44,30,14,2,0,40,6,20,0,1,0,2,5,7,2,0
28,97,194,5,7,1,3,44,2,0,34,30,5,78,1,0,0,0,6,44,2,0,34,30,5,78,1,0,0,0,31,161,149,12,1,0,165,1,20,0,5,1,1,5,6,2,0
42,125,181,4,10,0,2,4,41,0,95,36,0,0,2,0,1,0,8,4,41,0,95,36,0,0,2,0,1,0,0,130,127,3,49,2,166,5,27,0,2,0,2,4,6,23,0
17,169,214,4,10,0,2,17,25,0,116,50,2,3,0,0,0,0,5,17,25,0,116,50,2,3,0,0,0,0,1,146,130,16,66,1,195,1,43,0,1,19,1,4,7,11,0
31,9,59,5,11,0,2,11,36,0,1,2,2,5,0,2,0,0,7,11,36,0,1,2,2,5,0,2,0,0,2,53,44,9,4,0,46,1,27,0,0,0,1,5,7,4,0
76,32,117,6,14,0,2,5,45,4,49,2,0,1,0,7,0,3,10,5,45,4,49,2,0,1,0,7,0,3,0,114,109,5,2,1,104,5,32,0,2,0,2,6,10,9,0
99,69,190,4,10,4,2,5,23,0,63,93,5,1,0,0,0,0,5,5,23,0,63,93,5,1,0,0,0,0,0,183,183,0,3,0,174,14,45,0,4,0,3,4,8,32,0
6,14,114,4,8,1,4,9,7,0,3,0,11,83,0,0,0,1,9,9,7,0,3,0,11,83,0,0,0,1,0,105,98,7,8,0,106,7,25,0,2,1,3,4,7,0,0
8,4,37,4,6,0,2,0,18,0,8,8,1,0,0,0,0,0,4,0,18,0,8,8,1,0,0,0,0,0,0,34,34,0,1,2,29,1,17,0,1,0,1,4,6,1,0
82,154,311,5,13,0,3,42,35,0,74,55,12,86,1,6,0,0,7,42,35,0,74,55,12,86,1,6,0,0,34,267,260,7,10,0,227,6,74,0,8,2,3,5,10,9,0
24,6,67,11,11,0,1,6,44,0,6,5,5,0,1,0,0,0,6,6,44,0,6,5,5,0,1,0,0,0,3,63,60,3,1,0,63,6,20,0,2,3,1,7,10,37,0
11,3,42,5,11,0,2,3,23,0,8,1,0,2,4,0,0,1,9,3,23,0,8,1,0,2,4,0,0,1,0,41,38,3,1,0,28,5,18,1,1,3,1,5,9,10,0
19,7,48,7,10,0,2,1,27,0,9,9,0,2,0,0,0,0,5,1,27,0,9,9,0,2,0,0,0,0,0,46,45,1,2,0,44,5,16,0,0,0,2,5,6,1,0
85,52,237,5,10,0,2,76,26,0,48,4,4,78,1,0,0,0,6,76,26,0,48,4,4,78,1,0,0,0,0,233,157,76,4,0,159,0,27,0,5,1,0,5,7,40,0
12,116,166,6,11,0,3,33,9,0,30,1,8,84,1,0,0,0,6,33,9,0,30,1,8,84,1,0,0,0,31,116,114,2,19,0,163,1,20,0,6,7,1,6,7,0,0
6,31,92,5,11,0,2,2,55,0,11,1,15,2,0,0,5,0,11,2,55,0,11,1,15,2,0,0,5,0,0,71,69,2,21,0,80,3,21,0,4,31,2,5,7,3,0
31,8,57,5,7,0,2,0,13,0,24,17,3,0,0,0,0,0,4,0,13,0,24,17,3,0,0,0,0,0,0,53,53,0,4,0,35,0,24,0,2,0,0,5,7,44,0
5,3,18,6,9,0,2,0,8,0,4,2,2,0,0,2,0,0,7,0,8,0,4,2,2,0,0,2,0,0,0,15,15,0,3,0,12,1,11,0,0,0,1,6,7,9,0
4,7,18,5,12,0,2,4,1,0,8,1,2,0,0,2,0,0,7,4,1,0,8,1,2,0,0,2,0,0,0,14,10,4,4,0,15,0,12,0,0,0,0,5,9,2,0
4,3,19,6,13,0,1,5,6,0,6,1,0,0,0,0,0,0,3,5,6,0,6,1,0,0,0,0,0,0,0,17,13,4,1,1,17,2,14,0,1,0,1,6,10,6,0
8,5,26,4,7,2,1,8,8,0,10,0,0,0,0,0,0,0,2,8,8,0,10,0,0,0,0,0,0,0,1,19,14,5,4,0,20,0,18,0,0,0,0,4,7,4,0
103,12,221,5,11,2,3,83,14,0,6,6,22,88,1,0,0,0,6,83,14,0,6,6,22,88,1,0,0,0,0,210,130,80,8,1,133,1,29,0,5,3,1,5,9,33,0
9,85,149,5,9,10,3,47,5,0,7,4,6,78,2,0,0,0,6,47,5,0,7,4,6,78,2,0,0,0,32,104,100,4,3,0,148,5,24,0,5,1,2,5,9,19,0
18,4,30,5,13,1,5,3,7,10,4,4,1,0,0,0,0,0,10,3,7,10,4,4,1,0,0,0,0,0,1,26,25,1,1,1,25,0,16,0,0,0,0,5,7,3,0
58,59,131,6,7,0,2,2,16,0,77,32,3,0,0,1,0,0,7,2,16,0,77,32,3,0,0,1,0,0,0,123,121,2,8,0,71,1,32,0,3,1,1,6,7,14,0
91,1,123,4,7,0,4,2,20,0,10,2,4,84,1,0,0,0,6,2,20,0,10,2,4,84,1,0,0,0,0,122,120,2,1,0,117,2,16,0,2,1,2,4,7,33,0
30,91,191,3,7,1,3,38,58,0,5,2,9,78,1,0,0,0,6,38,58,0,5,2,9,78,1,0,0,0,35,125,123,2,30,0,190,0,16,0,4,29,0,3,6,31,0
0,2,42,7,8,2,0,36,1,0,3,2,0,0,0,0,0,0,3,36,1,0,3,2,0,0,0,0,0,0,0,36,5,31,4,0,38,1,14,0,0,0,1,7,8,2,0
1,0,4,7,7,0,1,1,1,0,2,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,4,3,1,0,0,4,0,3,0,1,0,0,7,6,3,0
54,34,96,4,8,0,2,2,29,0,43,15,3,4,0,0,0,0,5,2,29,0,43,15,3,4,0,0,0,0,0,62,61,1,34,0,96,1,14,0,4,0,1,4,8,0,0
86,57,188,6,8,0,3,32,7,0,45,15,4,82,1,0,0,0,6,32,7,0,45,15,4,82,1,0,0,0,0,186,154,32,0,2,186,3,27,0,5,2,2,6,7,34,0
2,8,13,4,7,0,2,2,3,0,3,3,1,1,0,0,0,0,5,2,3,0,3,3,1,1,0,0,0,0,1,9,8,1,3,0,11,1,9,0,3,2,1,4,6,2,0
193,20,230,6,7,0,2,12,4,0,149,56,7,0,0,0,0,0,11,12,4,0,149,56,7,0,0,0,0,0,8,203,201,2,18,1,225,1,44,0,2,20,1,6,7,94,0
6,104,182,3,8,0,2,48,6,0,6,82,32,5,2,0,0,0,6,48,6,0,6,82,32,5,2,0,0,0,0,177,131,46,4,1,178,5,47,0,1,0,2,3,7,34,0
35,83,126,4,8,1,4,2,35,0,5,2,3,78,0,1,0,0,7,2,35,0,5,2,3,78,0,1,0,0,0,92,92,0,33,0,125,0,13,0,4,1,0,4,6,2,0
91,335,480,4,7,0,1,2,349,0,48,77,1,0,3,0,0,0,6,2,349,0,48,77,1,0,3,0,0,0,0,375,373,2,105,0,343,0,34,0,4,19,0,4,5,0,0
4,64,84,5,8,6,2,7,6,0,61,4,1,3,0,0,0,0,5,7,6,0,61,4,1,3,0,0,0,0,0,59,58,1,17,2,83,5,29,0,0,0,2,5,8,3,0
3,2,19,7,7,0,1,3,5,0,4,2,0,0,0,0,0,0,3,3,5,0,4,2,0,0,0,0,0,0,1,13,11,2,0,5,18,3,14,0,0,0,2,5,6,0,0
87,5,194,7,8,0,2,80,20,0,11,1,3,78,1,0,0,0,6,80,20,0,11,1,3,78,1,0,0,0,0,193,113,80,1,0,111,3,21,0,4,1,2,7,8,33,0
12,11,31,4,8,0,1,1,27,0,2,0,1,0,0,0,0,0,4,1,27,0,2,0,1,0,0,0,0,0,0,30,29,1,1,0,20,3,13,0,2,6,2,4,8,5,0
34,9,56,5,8,0,1,8,42,0,3,2,1,0,0,0,0,0,4,8,42,0,3,2,1,0,0,0,0,0,1,47,42,5,8,0,49,0,18,0,1,0,0,5,6,1,0
285,141,450,5,9,0,3,2,17,0,279,46,100,3,2,1,0,0,7,2,17,0,279,46,100,3,2,1,0,0,0,449,447,2,1,0,291,2,75,0,1,19,1,5,7,122,0
2,5,136,5,8,0,0,128,3,0,4,0,0,0,0,1,0,0,7,128,3,0,4,0,0,0,0,1,0,0,5,130,7,123,1,0,136,1,26,0,1,0,1,5,6,5,0
5,4,17,4,9,0,2,7,4,0,2,1,1,0,0,2,0,0,7,7,4,0,2,1,1,0,0,2,0,0,2,11,8,3,4,0,14,1,12,0,0,0,1,4,7,4,0
15,7,40,4,9,0,2,3,16,0,13,6,0,0,0,2,0,0,7,3,16,0,13,6,0,0,0,2,0,0,1,37,36,1,2,0,29,9,27,0,3,3,2,4,8,0,0
11,10,36,4,10,0,2,0,14,0,12,4,5,0,0,1,0,0,7,0,14,0,12,4,5,0,0,1,0,0,0,36,36,0,0,0,26,7,24,0,1,1,3,4,10,5,0
11,3,53,8,11,0,1,3,26,0,8,0,1,0,0,0,0,0,4,3,26,0,8,0,1,0,0,0,0,0,0,35,34,1,3,15,35,6,19,0,0,0,2,7,11,9,0
5,6,20,5,9,0,3,0,6,0,7,2,2,0,2,1,0,0,7,0,6,0,7,2,2,0,2,1,0,0,0,17,17,0,3,0,16,3,14,0,0,0,2,5,8,21,0
26,6,56,5,7,0,2,0,8,0,23,25,0,0,0,0,0,0,3,0,8,0,23,25,0,0,0,0,0,0,0,51,51,0,5,0,32,0,12,0,0,0,0,5,7,5,0
0,4,15,6,7,0,1,2,9,0,2,1,1,0,0,0,0,0,4,2,9,0,2,1,1,0,0,0,0,0,0,12,10,2,3,0,14,1,8,0,2,0,1,6,6,26,0
8,0,33,4,7,1,2,4,9,0,14,4,2,0,0,0,0,0,4,4,9,0,14,4,2,0,0,0,0,0,0,30,29,1,2,0,27,0,17,0,4,0,0,4,6,2,0
6,2,18,5,8,2,2,4,6,0,2,2,2,2,0,0,0,0,5,4,6,0,2,2,2,2,0,0,0,0,0,16,14,2,0,0,14,1,13,0,2,0,1,5,6,5,0
5,5,24,6,10,0,1,6,12,0,2,2,0,0,0,1,0,0,7,6,12,0,2,2,0,0,0,1,0,0,3,16,15,1,4,1,19,7,17,0,0,0,2,6,6,3,0
8,4,24,8,9,0,2,2,9,0,2,9,1,1,0,0,0,0,5,2,9,0,2,9,1,1,0,0,0,0,1,18,18,0,5,0,21,3,16,0,1,3,2,8,9,7,0
40,12,76,6,10,0,2,6,40,0,15,11,1,2,0,0,0,0,5,6,40,0,15,11,1,2,0,0,0,0,3,70,68,2,2,1,65,3,25,0,4,3,2,6,8,5,0
19,20,71,6,9,2,2,7,25,0,27,1,2,4,3,0,0,0,6,7,25,0,27,1,2,4,3,0,0,0,0,64,59,5,3,2,51,2,29,1,2,7,1,6,6,34,0
105,1,145,6,8,0,2,2,49,0,45,48,1,0,0,0,0,0,4,2,49,0,45,48,1,0,0,0,0,0,0,143,141,2,2,0,111,2,32,0,3,30,1,6,8,7,0
40,56,232,5,7,0,1,80,72,0,28,40,11,0,0,1,0,0,7,80,72,0,28,40,11,0,0,1,0,0,0,230,150,80,2,0,175,1,36,0,9,29,1,5,7,4,0
11,425,482,5,8,0,3,37,5,0,208,137,7,81,6,0,0,0,6,37,5,0,208,137,7,81,6,0,0,0,35,312,310,2,134,1,481,0,57,0,6,23,0,4,8,0,0
37,18,68,4,8,0,3,3,15,0,5,35,3,6,1,0,0,0,6,3,15,0,5,35,3,6,1,0,0,0,0,58,55,3,10,0,50,1,24,0,0,0,1,4,8,4,0
12,14,45,7,8,0,3,0,16,0,7,8,10,4,0,0,0,0,5,0,16,0,7,8,10,4,0,0,0,0,0,33,33,0,12,0,38,4,13,0,2,0,2,6,6,57,0
15,17,49,4,9,0,2,15,4,0,12,16,2,0,0,0,0,0,4,15,4,0,12,16,2,0,0,0,0,0,0,41,28,13,8,0,34,0,16,0,0,1,0,4,9,3,0
94,52,195,5,9,1,2,11,61,0,81,26,12,4,0,0,0,0,5,11,61,0,81,26,12,4,0,0,0,0,1,181,174,7,12,0,118,1,55,0,3,0,1,5,9,12,0
21,69,132,5,9,0,2,18,80,0,10,6,12,5,0,1,0,0,7,18,80,0,10,6,12,5,0,1,0,0,0,114,97,17,18,0,106,1,40,0,2,0,1,5,7,21,0
9,4,28,4,7,0,2,8,7,0,6,5,0,0,0,1,0,0,7,8,7,0,6,5,0,0,0,1,0,0,0,26,19,7,1,1,21,2,15,0,1,0,1,4,7,7,0
13,19,37,4,8,0,2,5,12,0,4,9,7,0,0,0,0,0,4,5,12,0,4,9,7,0,0,0,0,0,0,26,23,3,11,0,31,4,19,0,2,2,2,4,7,2,0
8,41,89,5,8,0,1,32,41,0,5,7,3,1,0,0,0,0,5,32,41,0,5,7,3,1,0,0,0,0,0,55,24,31,34,0,53,0,23,0,0,0,0,5,7,4,0
19,6,98,5,8,0,1,65,18,0,5,6,3,1,0,0,0,0,5,65,18,0,5,6,3,1,0,0,0,0,0,63,26,37,35,0,64,1,28,0,0,0,1,5,6,7,0
25,13,45,4,9,0,1,4,22,0,15,2,2,0,0,0,0,0,4,4,22,0,15,2,2,0,0,0,0,0,0,41,39,2,4,0,42,2,17,0,0,0,2,3,7,17,0
8,17,40,6,8,0,2,2,24,0,7,3,4,0,0,0,0,0,4,2,24,0,7,3,4,0,0,0,0,0,1,35,34,1,4,0,30,3,21,0,0,0,3,6,8,7,0
23,2,41,4,8,7,1,11,5,0,23,2,0,0,0,0,0,0,3,11,5,0,23,2,0,0,0,0,0,0,0,32,28,4,2,0,39,9,11,0,3,3,3,4,8,7,0
9,7,34,4,8,4,1,12,12,0,4,4,1,1,0,0,0,0,5,12,12,0,4,4,1,1,0,0,0,0,1,21,16,5,8,0,26,2,19,0,2,0,1,4,8,5,0
33,8,83,4,9,1,1,13,56,0,2,9,1,1,1,0,0,0,6,13,56,0,2,9,1,1,1,0,0,0,5,69,65,4,8,0,69,4,30,0,3,0,2,4,8,3,0
10,4,46,5,17,0,2,2,34,0,0,4,3,1,1,0,0,0,12,2,34,0,0,4,3,1,1,0,0,0,0,45,43,2,1,0,41,1,23,0,0,0,1,5,7,39,0
