ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
4,21,43,7,9,7,1,12,12,0,13,2,3,0,0,0,0,0,4,12,12,0,13,2,3,0,0,0,0,0,5,27,27,0,3,1,28,0,29,0,6,1,0,7,7,6,0
3,3,24,4,5,2,1,14,5,0,4,1,0,0,0,0,0,0,3,14,5,0,4,1,0,0,0,0,0,0,12,10,10,0,0,0,20,0,9,0,1,0,0,4,5,2,0
6,6,23,4,12,1,2,6,4,0,7,4,2,0,0,0,0,0,4,6,4,0,7,4,2,0,0,0,0,0,5,17,17,0,0,0,21,1,12,0,5,0,1,4,9,6,0
7,2,13,5,8,1,2,4,0,0,7,2,0,0,0,0,0,0,3,4,0,0,7,2,0,0,0,0,0,0,1,11,9,2,0,0,12,0,8,0,2,2,0,5,8,2,0
12,5,42,5,9,3,2,5,9,0,19,0,7,2,0,0,0,0,5,5,9,0,19,0,7,2,0,0,0,0,2,37,37,0,0,0,35,2,18,0,3,0,1,5,9,3,0
18,4,43,4,9,8,1,14,9,0,17,1,2,0,0,0,0,0,4,14,9,0,17,1,2,0,0,0,0,0,5,30,29,1,0,0,36,5,22,0,3,1,1,4,9,15,0
7,21,53,7,13,2,2,10,12,1,22,7,1,0,0,0,0,0,10,10,12,1,22,7,1,0,0,0,0,0,8,36,36,0,7,0,51,0,18,0,6,0,0,4,7,7,0
7,9,56,5,7,9,1,19,23,0,9,1,2,2,0,0,0,0,5,19,23,0,9,1,2,2,0,0,0,0,10,36,36,0,1,0,38,0,21,0,8,0,0,5,7,6,0
12,2,53,3,8,3,1,21,18,0,5,0,8,0,0,1,0,0,7,21,18,0,5,0,8,0,0,1,0,0,14,29,25,4,7,0,41,0,15,0,5,0,0,3,8,13,0
8,1,29,8,8,3,1,8,14,0,3,3,1,0,0,0,0,0,4,8,14,0,3,3,1,0,0,0,0,0,1,25,21,4,0,0,25,7,17,0,1,0,2,5,6,10,0
29,28,78,6,18,1,3,6,20,0,16,14,2,4,2,1,0,13,9,6,20,0,16,14,2,4,2,1,0,13,5,69,69,0,3,0,58,3,40,0,6,2,1,5,8,6,0
15,29,63,7,9,0,3,9,18,0,4,5,2,3,2,20,0,0,7,9,18,0,4,5,2,3,2,20,0,0,9,49,49,0,5,0,59,0,35,0,5,3,0,6,8,12,0
10,6,28,6,10,4,2,5,13,0,5,2,1,2,0,0,0,0,5,5,13,0,5,2,1,2,0,0,0,0,1,23,23,0,0,0,22,0,15,0,4,3,0,5,9,24,0
147,54,337,6,10,41,2,76,57,0,21,88,65,14,3,0,0,0,6,76,57,0,21,88,65,14,3,0,0,0,35,241,241,0,7,13,279,14,71,0,15,3,1,5,8,12,0
29,5,68,4,17,15,2,20,7,1,34,4,2,0,0,0,0,0,10,20,7,1,34,4,2,0,0,0,0,0,5,45,45,0,3,0,61,8,34,0,4,0,1,4,8,7,0
118,119,350,9,16,0,2,45,71,0,32,142,51,9,0,0,0,0,5,45,71,0,32,142,51,9,0,0,0,0,37,304,302,2,9,0,331,6,66,0,15,5,1,6,7,42,0
74,28,343,6,11,117,1,130,101,0,41,4,8,52,0,0,1,0,8,130,101,0,41,4,8,52,0,0,1,0,5,210,203,7,5,6,322,1,39,0,9,3,1,6,6,16,0
10,25,142,5,9,2,2,3,105,0,9,2,21,2,0,0,0,0,5,3,105,0,9,2,21,2,0,0,0,0,0,139,138,1,1,0,141,0,25,0,5,2,0,5,6,18,0
51,44,181,5,9,20,2,57,27,0,7,69,15,2,4,0,0,0,6,57,27,0,7,69,15,2,4,0,0,0,32,123,121,2,6,0,131,0,36,0,10,1,0,4,7,35,0
7,8,32,5,9,2,2,3,19,0,4,0,4,2,0,0,0,0,5,3,19,0,4,0,4,2,0,0,0,0,1,29,29,0,0,0,30,0,7,0,4,2,0,5,6,1,0
5,17,53,5,14,8,2,14,14,0,12,1,1,10,0,0,0,0,5,14,14,0,12,1,1,10,0,0,0,0,6,29,29,0,9,1,42,0,18,0,6,2,0,5,6,9,0
5,9,67,5,16,1,1,7,50,0,9,0,1,0,0,0,0,0,4,7,50,0,9,0,1,0,0,0,0,0,6,60,60,0,0,0,58,0,15,0,8,2,0,5,6,4,0
12,5,394,4,9,0,1,5,360,0,19,2,7,1,0,0,0,0,5,5,360,0,19,2,7,1,0,0,0,0,4,386,385,1,4,0,393,13,55,0,4,1,1,4,7,10,0
41,16,444,5,7,1,1,6,361,0,67,8,1,1,0,0,0,0,5,6,361,0,67,8,1,1,0,0,0,0,5,435,435,0,3,0,421,9,66,0,7,0,1,5,7,18,0
8,19,63,8,9,3,2,6,18,0,34,0,3,2,0,0,0,0,5,6,18,0,34,0,3,2,0,0,0,0,3,52,52,0,5,0,57,2,26,0,6,0,1,4,7,9,0
11,4,38,5,10,5,1,17,5,0,11,0,5,0,0,0,0,0,4,17,5,0,11,0,5,0,0,0,0,0,9,13,13,0,11,0,33,2,18,0,4,0,1,5,7,16,0
27,12,111,8,9,5,2,6,70,0,19,1,2,9,1,3,0,0,7,6,70,0,19,1,2,9,1,3,0,0,0,106,105,1,0,0,102,2,21,0,3,0,1,6,6,17,0
7,44,215,6,14,26,2,42,80,0,40,39,2,10,0,1,0,1,9,42,80,0,40,39,2,10,0,1,0,1,16,144,144,0,29,0,165,2,43,0,6,2,1,6,8,14,0
12,23,45,4,14,3,2,7,8,0,20,2,7,1,0,0,0,0,5,7,8,0,20,2,7,1,0,0,0,0,4,31,31,0,7,0,36,1,17,0,7,0,1,4,8,4,0
13,5,24,4,8,0,2,4,2,0,17,0,1,0,0,0,0,0,4,4,2,0,17,0,1,0,0,0,0,0,0,23,19,4,1,0,19,0,7,0,0,0,0,4,6,7,0
25,21,74,5,12,6,3,18,11,0,7,9,3,20,5,1,0,0,7,18,11,0,7,9,3,20,5,1,0,0,9,52,51,1,7,0,52,5,31,0,2,5,1,4,6,11,0
20,9,53,5,11,4,2,15,11,0,20,1,0,3,2,1,0,0,7,15,11,0,20,1,0,3,2,1,0,0,10,34,34,0,5,0,48,0,22,0,4,3,0,4,7,5,0
14,15,59,11,11,8,2,16,11,0,23,5,2,0,1,1,0,0,7,16,11,0,23,5,2,0,1,1,0,0,8,42,42,0,1,0,52,0,23,0,10,1,0,7,7,5,0
22,16,54,6,8,0,2,6,8,0,18,13,4,2,0,0,0,0,5,6,8,0,18,13,4,2,0,0,0,0,6,37,37,0,8,3,44,8,26,0,4,1,2,6,8,13,0
6,10,32,7,9,4,2,6,9,0,5,4,0,0,4,0,0,0,6,6,9,0,5,4,0,0,4,0,0,0,2,20,20,0,2,4,24,0,17,0,1,0,0,5,8,10,0
16,11,42,5,8,1,2,3,4,0,29,4,1,0,0,0,0,1,9,3,4,0,29,4,1,0,0,0,0,1,2,37,37,0,2,0,38,1,19,0,1,1,1,5,7,18,0
11,7,34,3,9,0,1,11,2,0,16,5,0,0,0,0,0,0,3,11,2,0,16,5,0,0,0,0,0,0,10,24,23,1,0,0,27,0,20,0,1,0,0,3,8,5,0
22,12,62,6,7,9,2,16,13,0,20,5,1,6,0,0,0,0,5,16,13,0,20,5,1,6,0,0,0,0,7,39,39,0,6,1,54,0,25,0,2,1,0,6,7,6,0
36,16,69,5,9,11,2,13,17,0,27,7,3,1,0,0,1,0,8,13,17,0,27,7,3,1,0,0,1,0,1,55,55,0,2,0,54,1,35,0,2,1,1,5,8,12,0
12,18,62,3,10,17,2,27,9,0,14,5,4,1,0,0,0,0,11,27,9,0,14,5,4,1,0,0,0,0,8,31,29,2,6,0,46,0,31,0,3,1,0,3,7,10,0
6,16,64,4,7,2,2,5,35,0,15,1,5,2,1,0,0,0,6,5,35,0,15,1,5,2,1,0,0,0,3,52,52,0,7,0,58,1,27,0,0,0,1,4,6,3,0
4,11,72,6,12,4,3,8,11,0,15,32,0,0,3,0,1,2,9,8,11,0,15,32,0,0,3,0,1,2,4,62,62,0,2,0,45,0,25,0,3,0,0,6,7,25,0
15,10,42,6,8,0,2,4,12,0,17,4,4,0,0,0,0,0,4,4,12,0,17,4,4,0,0,0,0,0,4,18,18,0,19,1,34,0,22,0,1,13,0,6,8,8,0
7,7,33,4,16,0,2,5,10,0,11,5,0,1,1,0,0,0,6,5,10,0,11,5,0,1,1,0,0,0,5,27,27,0,1,0,31,1,14,0,3,5,1,4,10,3,0
11,3,33,5,10,1,2,3,10,0,12,2,0,4,0,0,1,0,8,3,10,0,12,2,0,4,0,0,1,0,2,28,28,0,1,1,33,2,12,0,5,0,1,4,7,7,0
2,9,19,9,9,0,2,7,1,0,8,0,1,1,0,1,0,0,7,7,1,0,8,0,1,1,0,1,0,0,6,10,10,0,3,0,19,0,11,0,4,0,0,6,6,10,0
7,4,30,4,10,3,2,9,5,0,6,1,6,0,1,1,1,0,8,9,5,0,6,1,6,0,1,1,1,0,5,18,17,1,4,0,25,1,20,0,2,1,1,4,7,3,0
2,1,9,5,7,1,1,5,1,0,0,1,2,0,0,0,0,0,4,5,1,0,0,1,2,0,0,0,0,0,4,3,3,0,1,0,8,0,8,0,1,0,0,5,6,11,0
10,23,45,6,6,3,2,8,6,0,13,11,0,6,0,0,0,0,5,8,6,0,13,11,0,6,0,0,0,0,5,29,29,0,7,1,35,2,24,0,2,0,1,4,6,9,0
7,8,41,3,9,7,1,12,11,0,12,1,1,0,0,0,0,0,4,12,11,0,12,1,1,0,0,0,0,0,3,27,25,2,0,4,38,1,17,0,4,0,1,3,7,2,0
10,5,23,10,10,1,3,3,8,0,1,4,3,2,0,0,2,0,8,3,8,0,1,4,3,2,0,0,2,0,2,17,17,0,3,0,20,0,15,0,2,1,0,3,7,4,0
14,7,124,12,12,1,1,4,100,0,9,6,2,2,0,1,0,0,7,4,100,0,9,6,2,2,0,1,0,0,3,119,119,0,1,0,84,2,24,0,7,1,1,8,8,12,0
5,10,28,6,6,3,1,5,8,0,10,4,0,0,0,0,0,0,3,5,8,0,10,4,0,0,0,0,0,0,2,16,16,0,6,1,24,3,16,0,2,1,1,6,6,10,0
9,13,74,4,12,2,2,4,38,0,5,3,4,0,0,0,0,2,9,4,38,0,5,3,4,0,0,0,0,2,2,42,42,0,10,18,70,2,25,0,4,1,1,4,8,5,0
16,15,58,4,12,11,2,19,9,0,7,16,3,2,1,0,1,0,8,19,9,0,7,16,3,2,1,0,1,0,7,39,38,1,1,0,40,3,20,0,4,3,2,4,8,54,0
40,44,455,3,10,19,1,116,241,0,75,12,3,5,2,0,0,1,9,116,241,0,75,12,3,5,2,0,0,1,94,294,291,3,48,0,286,1,52,0,18,9,1,3,8,113,0
25,22,69,5,14,1,2,18,8,0,36,3,3,0,0,0,0,0,12,18,8,0,36,3,3,0,0,0,0,0,17,46,46,0,5,0,67,2,28,0,4,0,2,5,7,20,0
20,11,46,4,10,4,2,10,10,0,21,3,1,1,0,0,0,0,5,10,10,0,21,3,1,1,0,0,0,0,5,35,35,0,2,0,40,1,16,0,5,1,1,4,7,20,0
7,3,37,4,10,0,1,21,6,0,1,5,0,3,0,0,1,0,8,21,6,0,1,5,0,3,0,0,1,0,13,23,15,8,1,0,36,3,10,0,5,9,1,4,6,11,0
44,15,86,13,16,5,3,18,16,0,11,4,0,32,1,3,0,0,7,18,16,0,11,4,0,32,1,3,0,0,5,70,62,8,5,1,76,1,25,0,5,9,1,4,7,7,0
9,1,31,6,16,0,2,2,19,0,6,1,0,1,0,0,0,0,11,2,19,0,6,1,0,1,0,0,0,0,1,30,29,1,0,0,29,0,11,0,3,0,0,6,7,45,0
14,41,83,3,11,5,2,15,13,0,34,2,1,13,1,1,0,0,11,15,13,0,34,2,1,13,1,1,0,0,10,61,61,0,6,1,66,1,40,0,6,0,1,3,8,11,0
9,19,45,6,11,5,2,14,3,0,19,4,0,3,1,1,0,0,7,14,3,0,19,4,0,3,1,1,0,0,4,21,17,4,15,0,41,0,17,0,4,3,0,5,10,8,0
19,32,65,4,12,2,2,9,22,0,5,19,3,5,1,1,0,0,7,9,22,0,5,19,3,5,1,1,0,0,6,48,47,1,9,0,57,1,23,0,5,1,1,4,7,13,0
19,32,78,7,9,9,2,12,24,0,29,4,6,2,0,0,1,0,8,12,24,0,29,4,6,2,0,0,1,0,2,49,48,1,18,0,68,1,34,0,6,1,1,7,9,9,0
13,36,104,5,8,16,2,17,18,0,28,41,0,0,0,0,0,0,3,17,18,0,28,41,0,0,0,0,0,0,1,80,80,0,7,0,63,0,25,0,5,0,0,5,6,10,0
8,5,20,5,8,0,2,4,2,0,11,1,1,0,0,0,0,0,4,4,2,0,11,1,1,0,0,0,0,0,4,15,15,0,0,1,16,2,10,0,6,0,1,5,6,4,0
7,3,19,7,8,3,2,6,3,0,4,4,1,1,0,0,0,0,5,6,3,0,4,4,1,1,0,0,0,0,3,11,11,0,2,0,17,0,15,0,1,0,0,7,7,1,0
9,13,40,4,6,7,2,13,9,0,11,1,5,0,0,0,0,0,12,13,9,0,11,1,5,0,0,0,0,0,5,18,17,1,10,0,34,3,21,0,3,0,1,3,6,19,0
27,11,70,7,10,0,3,5,10,0,13,27,2,2,1,10,0,0,7,5,10,0,13,27,2,2,1,10,0,0,5,52,52,0,13,0,61,0,25,0,7,1,0,5,7,12,0
19,28,69,5,10,1,3,4,6,0,13,34,8,2,1,0,1,0,8,4,6,0,13,34,8,2,1,0,1,0,1,62,60,2,5,0,63,0,27,0,4,0,0,5,8,1,0
9,11,39,4,10,5,2,12,7,0,7,3,8,2,0,0,0,0,5,12,7,0,7,3,8,2,0,0,0,0,5,29,27,2,0,0,35,0,20,0,5,3,0,4,7,26,0
14,14,52,3,9,6,1,21,5,0,17,7,2,0,0,0,0,0,4,21,5,0,17,7,2,0,0,0,0,0,13,27,25,2,6,0,49,0,17,0,7,3,0,3,7,26,0
14,14,45,4,17,2,2,7,14,0,21,0,2,0,0,0,1,0,8,7,14,0,21,0,2,0,0,0,1,0,5,38,38,0,0,0,34,0,21,0,5,1,0,4,7,9,0
12,7,75,4,18,0,1,22,31,0,8,8,4,0,0,1,1,0,8,22,31,0,8,8,4,0,0,1,1,0,19,41,41,0,15,0,62,4,34,0,9,15,1,4,8,10,0
9,6,53,5,10,16,2,18,14,0,11,5,2,0,0,1,2,0,8,18,14,0,11,5,2,0,0,1,2,0,2,29,29,0,6,0,36,0,14,0,11,5,0,4,8,3,0
5,6,37,4,9,8,1,17,6,0,6,5,1,0,0,2,0,0,7,17,6,0,6,5,1,0,0,2,0,0,6,22,19,3,1,0,32,0,11,0,10,6,0,4,6,3,0
35,12,70,6,12,12,3,12,11,0,10,10,2,20,0,4,0,1,9,12,11,0,10,10,2,20,0,4,0,1,0,57,57,0,1,0,56,2,18,0,10,0,1,5,8,6,0
10,22,39,8,11,0,3,1,3,0,15,8,1,5,3,3,0,0,7,1,3,0,15,8,1,5,3,3,0,0,1,27,27,0,11,0,33,1,17,0,7,0,1,4,7,15,0
9,21,58,3,13,8,2,18,6,0,12,9,2,6,4,1,0,0,7,18,6,0,12,9,2,6,4,1,0,0,10,34,34,0,6,0,47,4,22,0,6,1,2,3,8,12,0
6,9,39,4,8,14,1,19,6,0,5,2,7,0,0,0,0,0,4,19,6,0,5,2,7,0,0,0,0,0,5,16,16,0,4,0,39,2,16,0,3,2,1,4,8,11,0
20,22,76,4,8,1,2,27,18,0,11,8,11,0,1,0,0,0,6,27,18,0,11,8,11,0,1,0,0,0,24,42,40,2,9,0,59,0,27,0,11,2,0,4,8,9,0
11,7,28,4,9,1,1,9,8,0,6,1,4,0,0,0,0,0,4,9,8,0,6,1,4,0,0,0,0,0,6,16,14,2,5,0,26,0,14,0,5,1,0,4,8,13,0
20,4,32,5,12,0,3,3,5,0,3,9,3,0,3,6,0,0,7,3,5,0,3,9,3,0,3,6,0,0,1,26,24,2,5,0,26,0,19,0,3,1,0,5,7,14,0
7,13,27,4,10,6,3,6,0,0,5,6,4,0,2,3,0,0,7,6,0,0,5,6,4,0,2,3,0,0,0,20,20,0,0,1,24,0,12,0,5,0,0,4,7,7,0
5,5,24,10,10,0,2,6,2,0,8,1,5,1,0,1,0,0,7,6,2,0,8,1,5,1,0,1,0,0,6,16,16,0,2,0,21,0,10,0,5,0,0,4,8,5,0
17,8,44,5,9,3,2,7,2,0,21,7,5,1,0,1,0,0,7,7,2,0,21,7,5,1,0,1,0,0,4,37,37,0,0,0,39,1,19,0,5,0,1,5,7,22,0
6,19,38,4,7,1,1,13,4,0,14,5,2,0,0,0,0,0,4,13,4,0,14,5,2,0,0,0,0,0,12,21,21,0,4,0,33,0,15,0,6,2,0,4,7,5,0
15,11,41,3,11,1,3,12,2,0,4,3,0,1,19,0,0,0,6,12,2,0,4,3,0,1,19,0,0,0,9,30,28,2,1,0,29,2,17,0,4,2,1,3,8,14,0
5,6,17,3,6,1,1,5,3,0,6,1,0,1,0,0,0,0,5,5,3,0,6,1,0,1,0,0,0,0,4,5,5,0,6,1,16,0,12,0,1,0,0,3,6,15,0
11,40,64,4,9,2,2,5,5,0,38,4,0,2,9,0,0,0,6,5,5,0,38,4,0,2,9,0,0,0,3,48,48,0,10,1,61,0,23,0,3,1,0,4,6,6,0
