ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
18,13,57,4,12,0,2,4,23,0,22,7,1,0,0,0,0,0,4,4,23,0,22,7,1,0,0,0,0,0,0,52,48,4,5,0,48,4,19,0,0,0,1,4,7,9,0
171,24,270,4,13,0,2,27,155,0,50,10,14,8,3,1,1,0,8,27,155,0,50,10,14,8,3,1,1,0,3,249,226,23,17,1,229,11,86,0,4,21,1,4,8,6,0
158,59,583,4,13,0,1,210,242,0,56,22,39,7,7,0,0,0,6,210,242,0,56,22,39,7,7,0,0,0,0,500,351,149,83,0,381,10,159,0,5,32,1,4,7,15,0
15,321,482,4,14,0,2,30,288,0,68,17,55,15,6,3,0,0,7,30,288,0,68,17,55,15,6,3,0,0,1,467,444,23,14,0,426,4,120,0,4,31,1,4,7,10,0
10,9,43,4,11,0,2,12,19,0,4,1,3,1,1,1,1,0,8,12,19,0,4,1,3,1,1,1,1,0,0,37,25,12,6,0,30,1,26,0,1,2,1,4,7,3,0
170,6,196,11,13,0,1,11,164,0,9,3,4,2,2,0,0,0,6,11,164,0,9,3,4,2,2,0,0,0,1,190,182,8,4,1,185,0,70,0,2,1,0,7,7,5,0
63,83,188,4,12,0,2,9,123,0,4,11,18,12,3,2,6,0,8,9,123,0,4,11,18,12,3,2,6,0,3,179,175,4,6,0,146,0,74,0,6,4,0,4,9,101,0
18,40,274,5,13,1,1,34,183,0,18,7,26,1,3,2,0,0,7,34,183,0,18,7,26,1,3,2,0,0,2,183,154,29,88,0,243,0,72,0,4,1,0,5,9,13,0
22,120,250,5,12,0,1,88,119,0,8,6,5,8,14,0,0,0,6,88,119,0,8,6,5,8,14,0,0,0,0,235,148,87,13,2,146,0,87,0,1,0,0,5,7,72,0
12,14,45,10,10,0,2,5,21,0,8,0,3,7,1,0,0,0,6,5,21,0,8,0,3,7,1,0,0,0,3,42,40,2,0,0,37,0,14,0,4,2,0,5,7,7,0
16,14,71,7,11,0,1,10,43,0,8,4,4,0,1,0,0,1,9,10,43,0,8,4,4,0,1,0,0,1,3,54,49,5,14,0,42,0,22,0,3,0,0,7,9,14,0
21,7,62,5,8,0,2,12,27,0,8,4,5,4,1,0,0,0,6,12,27,0,8,4,5,4,1,0,0,0,0,59,48,11,2,1,48,0,38,0,5,0,0,5,8,3,0
165,17,228,5,14,0,2,12,162,0,22,21,1,1,1,0,0,0,11,12,162,0,22,21,1,1,1,0,0,0,0,225,215,10,3,0,222,42,94,0,3,1,2,5,7,5,0
27,21,192,9,9,0,2,6,130,0,30,4,12,0,10,0,0,0,6,6,130,0,30,4,12,0,10,0,0,0,0,181,175,6,11,0,180,22,79,0,1,0,2,5,8,12,0
65,81,178,4,10,3,3,7,11,0,71,26,51,2,4,5,0,0,7,7,11,0,71,26,51,2,4,5,0,0,0,172,168,4,2,1,173,23,90,0,1,0,1,4,6,19,0
240,16,354,10,12,0,2,6,233,0,23,6,21,1,59,4,1,0,8,6,233,0,23,6,21,1,59,4,1,0,0,339,336,3,15,0,211,1,79,0,3,8,1,6,8,15,0
87,97,222,8,16,0,4,4,52,0,13,8,62,3,77,2,0,0,7,4,52,0,13,8,62,3,77,2,0,0,3,214,213,1,4,1,217,1,39,0,5,0,1,6,7,5,0
19,8,56,7,14,0,2,4,23,0,6,15,8,0,0,0,0,0,4,4,23,0,6,15,8,0,0,0,0,0,0,53,50,3,3,0,46,0,31,0,3,0,0,7,8,9,0
46,25,139,7,12,0,2,13,80,0,19,10,7,0,6,3,1,0,8,13,80,0,19,10,7,0,6,3,1,0,0,131,120,11,8,0,121,1,40,0,7,3,1,6,9,16,0
51,12,106,5,12,0,2,17,28,0,47,8,1,0,0,3,0,0,7,17,28,0,47,8,1,0,0,3,0,0,0,98,83,15,6,2,77,6,30,0,3,0,1,5,7,35,0
199,5,224,6,17,0,1,4,192,0,7,11,5,3,2,0,0,0,6,4,192,0,7,11,5,3,2,0,0,0,1,222,219,3,1,0,214,0,77,0,5,3,0,6,7,33,0
51,95,170,5,16,0,2,9,82,0,43,3,19,3,8,2,1,0,8,9,82,0,43,3,19,3,8,2,1,0,0,145,136,9,25,0,148,0,53,0,1,0,0,5,7,123,0
15,201,274,4,12,1,4,26,52,0,27,29,8,3,126,3,0,0,7,26,52,0,27,29,8,3,126,3,0,0,0,272,247,25,1,0,248,0,55,0,0,0,0,4,8,5,0
45,10,68,5,15,0,2,3,41,0,16,4,3,0,0,1,0,0,7,3,41,0,16,4,3,0,0,1,0,0,0,65,62,3,3,0,61,0,32,0,2,3,0,4,8,5,0
216,233,558,7,14,0,2,21,387,0,85,14,25,13,0,1,9,2,9,21,387,0,85,14,25,13,0,1,9,2,5,532,516,16,20,1,311,2,129,0,7,14,1,5,8,41,0
14,26,56,5,10,1,2,5,18,0,23,3,5,2,0,0,0,0,5,5,18,0,23,3,5,2,0,0,0,0,2,38,36,2,15,0,48,0,14,0,6,0,0,5,7,7,0
14,9,71,6,10,3,1,25,37,0,3,1,2,1,0,2,0,0,7,25,37,0,3,1,2,1,0,2,0,0,0,63,44,19,5,0,44,0,25,0,6,0,0,6,8,2,0
32,23,83,8,8,0,3,6,29,0,21,11,8,0,0,0,0,0,11,6,29,0,21,11,8,0,0,0,0,0,0,80,75,5,3,0,56,2,41,0,2,2,1,5,8,2,0
16,27,103,6,9,0,2,2,64,0,13,10,7,2,3,1,0,0,12,2,64,0,13,10,7,2,3,1,0,0,0,95,93,2,8,0,86,1,29,0,4,2,1,6,7,3,0
6,13,29,5,10,0,3,2,9,0,7,0,6,2,0,3,0,0,7,2,9,0,7,0,6,2,0,3,0,0,1,26,25,1,2,0,25,0,17,0,2,0,0,5,6,18,0
140,22,293,5,10,0,2,37,87,0,74,52,41,0,1,1,0,0,7,37,87,0,74,52,41,0,1,1,0,0,0,268,232,36,25,0,278,6,72,0,4,36,1,5,7,13,0
51,201,421,6,10,0,2,57,202,0,57,65,30,7,1,2,0,0,7,57,202,0,57,65,30,7,1,2,0,0,1,399,345,54,21,0,328,2,87,0,8,38,1,6,7,7,0
14,12,44,6,13,0,2,4,21,0,9,2,4,3,0,1,0,0,7,4,21,0,9,2,4,3,0,1,0,0,0,38,34,4,6,0,33,0,20,0,2,0,0,6,8,12,0
152,6,239,6,17,0,2,3,84,0,51,90,4,0,5,2,0,0,7,3,84,0,51,90,4,0,5,2,0,0,1,233,233,0,5,0,239,2,57,0,4,36,2,6,9,47,0
35,140,355,5,18,0,2,91,95,0,70,87,3,1,5,3,0,0,7,91,95,0,70,87,3,1,5,3,0,0,3,308,256,52,44,0,299,0,66,0,4,36,0,5,9,12,0
41,24,80,6,12,1,2,6,31,0,11,25,4,0,0,2,1,0,8,6,31,0,11,25,4,0,0,2,1,0,0,78,74,4,1,0,73,0,32,0,2,0,0,6,7,20,0
16,23,55,7,12,0,2,10,13,0,0,25,2,0,0,4,1,0,8,10,13,0,0,25,2,0,0,4,1,0,0,53,43,10,2,0,46,0,20,0,2,0,0,7,7,8,0
9,9,43,5,10,0,1,17,10,0,4,9,3,0,0,0,0,0,4,17,10,0,4,9,3,0,0,0,0,0,0,27,20,7,16,0,33,0,20,0,5,0,0,5,7,5,0
167,40,238,10,17,2,4,17,13,0,30,33,13,8,122,0,0,0,13,17,13,0,30,33,13,8,122,0,0,0,2,222,210,12,12,0,209,0,78,0,3,1,0,5,7,20,0
9,19,50,6,15,1,2,15,9,0,6,4,6,9,1,0,0,0,6,15,9,0,6,4,6,9,1,0,0,0,0,38,33,5,11,0,45,1,24,0,3,1,1,6,7,5,0
27,150,207,8,11,0,4,16,23,0,11,13,7,13,121,3,0,0,7,16,23,0,11,13,7,13,121,3,0,0,0,204,190,14,3,0,188,1,50,0,8,0,1,6,7,9,0
25,3,51,4,8,0,1,17,23,0,4,5,1,0,0,0,0,0,4,17,23,0,4,5,1,0,0,0,0,0,0,49,32,17,1,1,30,0,17,0,0,0,0,4,7,5,0
13,20,49,4,14,1,1,3,35,0,3,5,3,0,0,0,0,0,4,3,35,0,3,5,3,0,0,0,0,0,0,45,44,1,3,0,44,0,25,0,1,2,0,4,7,3,0
29,18,80,10,17,0,3,7,27,0,3,8,26,0,6,3,0,0,7,7,27,0,3,8,26,0,6,3,0,0,1,47,43,4,32,0,66,0,41,0,2,3,0,4,9,34,0
364,113,645,8,16,1,2,139,239,0,14,29,72,18,130,1,2,1,9,139,239,0,14,29,72,18,130,1,2,1,0,472,358,114,172,0,398,1,170,0,0,0,1,5,8,14,0
13,284,418,5,15,1,3,84,73,0,18,84,22,4,127,4,0,0,12,84,73,0,18,84,22,4,127,4,0,0,0,386,303,83,31,0,378,0,117,0,2,3,0,5,8,0,0
18,20,61,6,11,1,1,16,30,0,0,8,4,0,3,0,0,0,6,16,30,0,0,8,4,0,3,0,0,0,3,48,40,8,9,0,44,0,27,0,0,0,0,6,6,4,0
2,9,52,5,7,0,1,7,36,0,7,2,0,0,0,0,0,0,3,7,36,0,7,2,0,0,0,0,0,0,0,50,45,5,2,0,48,1,22,0,1,0,1,5,7,3,0
10,7,23,6,7,0,2,4,3,0,3,10,3,0,0,0,0,0,4,4,3,0,3,10,3,0,0,0,0,0,0,23,19,4,0,0,23,3,15,0,0,1,1,4,7,2,0
311,20,342,12,16,0,3,5,151,0,16,18,22,5,124,0,1,0,8,5,151,0,16,18,22,5,124,0,1,0,0,339,334,5,3,0,192,1,90,0,1,0,1,4,7,2,0
7,163,196,4,11,1,5,19,12,0,15,9,13,3,125,0,0,0,6,19,12,0,15,9,13,3,125,0,0,0,2,188,172,16,5,0,187,3,49,0,3,1,1,4,8,2,0
76,19,122,5,17,0,2,7,81,0,14,12,4,0,0,1,0,2,13,7,81,0,14,12,4,0,0,1,0,2,0,118,112,6,4,0,113,2,54,0,3,0,1,5,9,9,0
154,112,495,9,15,0,1,8,356,0,108,4,3,2,3,0,6,5,9,8,356,0,108,4,3,2,3,0,6,5,0,487,481,6,8,0,373,0,108,0,0,0,0,5,9,20,0
85,64,295,5,16,0,1,118,88,1,37,40,4,1,1,2,1,2,10,118,88,1,37,40,4,1,1,2,1,2,1,284,167,117,10,0,276,1,74,0,1,0,1,5,10,20,0
14,89,144,6,14,0,2,16,82,0,9,5,4,13,13,2,0,0,7,16,82,0,9,5,4,13,13,2,0,0,11,132,128,4,1,0,122,0,36,0,0,0,0,6,10,3,0
117,33,249,7,15,1,2,12,87,0,54,48,33,1,14,0,0,0,6,12,87,0,54,48,33,1,14,0,0,0,1,238,232,6,9,0,203,0,73,0,3,31,0,7,7,6,0
16,95,189,12,12,0,2,2,104,0,53,21,3,2,1,1,0,2,9,2,104,0,53,21,3,2,1,1,0,2,0,188,186,2,1,0,184,0,40,0,1,31,0,5,8,6,0
12,13,49,6,11,0,2,6,23,0,9,5,2,1,0,1,0,2,9,6,23,0,9,5,2,1,0,1,0,2,1,47,43,4,1,0,39,2,22,0,2,0,1,6,7,3,0
13,8,66,10,15,0,1,6,49,0,0,3,8,0,0,0,0,0,4,6,49,0,0,3,8,0,0,0,0,0,0,58,57,1,8,0,60,2,23,0,1,0,1,5,6,14,0
5,17,27,5,16,0,3,1,7,0,7,4,0,7,1,0,0,0,6,1,7,0,7,4,0,7,1,0,0,0,0,22,21,1,5,0,23,2,10,0,3,0,1,5,7,3,0
13,16,48,5,10,0,2,5,22,0,10,5,3,0,2,1,0,0,7,5,22,0,10,5,3,0,2,1,0,0,4,31,31,0,13,0,37,3,24,0,3,0,1,5,9,0,0
16,20,42,5,14,0,3,3,13,0,5,8,5,7,0,1,0,0,7,3,13,0,5,8,5,7,0,1,0,0,1,38,37,1,3,0,39,1,22,0,3,1,1,5,11,31,0
13,2,63,5,17,0,1,9,38,0,11,5,0,0,0,0,0,0,3,9,38,0,11,5,0,0,0,0,0,0,5,42,39,3,16,0,49,0,30,0,2,2,0,5,8,4,0
18,11,70,3,17,4,1,7,44,0,15,0,0,2,2,0,0,0,6,7,44,0,15,0,0,2,2,0,0,0,1,61,59,2,4,0,47,2,24,0,2,2,1,3,8,11,0
14,19,50,6,10,0,2,4,10,0,29,4,1,0,0,0,0,0,4,4,10,0,29,4,1,0,0,0,0,0,0,40,37,3,8,2,37,11,27,0,3,1,1,6,8,5,0
23,7,47,5,9,0,2,2,29,0,9,3,2,1,1,0,0,0,6,2,29,0,9,3,2,1,1,0,0,0,1,39,38,1,7,0,43,1,22,0,4,1,1,5,7,6,0
22,10,48,7,17,1,3,9,16,0,2,3,9,0,6,2,0,1,9,9,16,0,2,3,9,0,6,2,0,1,0,39,35,4,8,0,38,0,29,0,3,0,0,6,8,14,0
15,9,35,6,9,0,2,7,9,0,10,2,5,0,1,0,0,0,6,7,9,0,10,2,5,0,1,0,0,0,1,32,26,6,1,1,24,4,23,0,0,0,1,6,8,3,0
18,9,45,10,10,0,2,2,17,0,11,6,5,4,0,0,0,0,5,2,17,0,11,6,5,4,0,0,0,0,0,42,40,2,3,0,32,6,23,0,3,1,2,5,7,5,0
23,49,114,4,11,1,2,19,47,0,24,14,1,1,6,2,0,0,7,19,47,0,24,14,1,1,6,2,0,0,10,93,92,1,10,0,76,9,53,0,3,0,2,4,7,14,0
185,4,201,6,15,0,1,0,179,0,0,8,5,1,4,4,0,0,7,0,179,0,0,8,5,1,4,4,0,0,0,193,193,0,8,0,200,1,53,0,1,0,1,6,7,8,0
131,90,346,8,16,1,2,35,113,0,125,12,13,3,22,1,1,20,12,35,113,0,125,12,13,3,22,1,1,20,0,318,284,34,27,0,265,3,69,0,2,0,1,5,7,23,0
22,195,256,17,17,0,3,5,157,0,19,14,8,4,26,2,1,20,9,5,157,0,19,14,8,4,26,2,1,20,1,246,242,4,9,0,251,2,61,0,2,5,1,7,7,18,0
65,10,99,4,17,0,3,10,29,0,31,0,2,0,0,27,0,0,7,10,29,0,31,0,2,0,0,27,0,0,3,96,89,7,0,0,68,0,18,0,0,0,0,4,7,5,0
11,11,27,7,8,0,3,1,2,0,11,7,2,1,3,0,0,0,6,1,2,0,11,7,2,1,3,0,0,0,0,15,14,1,12,0,23,0,12,0,1,0,0,7,8,10,0
3,12,29,11,16,1,2,6,6,0,6,7,1,0,0,2,0,0,7,6,6,0,6,7,1,0,0,2,0,0,3,21,19,2,3,1,27,0,13,0,2,0,0,5,7,8,0
5,29,74,6,13,0,3,22,20,0,2,1,2,0,0,27,0,0,7,22,20,0,2,1,2,0,0,27,0,0,0,72,50,22,2,0,52,2,16,0,3,2,1,5,7,4,0
54,21,107,6,17,0,2,10,46,0,9,29,5,2,6,0,0,0,6,10,46,0,9,29,5,2,6,0,0,0,2,83,75,8,22,0,91,0,45,0,0,0,0,6,6,19,0
24,13,54,4,11,0,2,11,13,0,12,9,1,1,6,1,0,0,7,11,13,0,12,9,1,1,6,1,0,0,0,51,42,9,3,0,50,0,24,0,0,0,0,4,7,11,0
124,11,357,4,11,1,2,79,107,0,89,27,45,0,9,1,0,0,7,79,107,0,89,27,45,0,9,1,0,0,0,276,263,13,80,0,290,3,83,0,4,41,1,4,9,69,0
6,116,268,7,12,0,2,73,72,0,53,47,6,1,15,0,0,1,9,73,72,0,53,47,6,1,15,0,0,1,0,267,194,73,1,0,267,0,42,0,2,31,0,6,9,10,0
236,7,325,7,17,0,2,4,173,0,91,47,4,0,3,2,1,0,8,4,173,0,91,47,4,0,3,2,1,0,1,322,319,3,2,0,324,3,59,0,3,37,1,5,7,24,0
120,92,267,6,12,0,2,28,161,0,16,28,6,0,7,17,4,0,8,28,161,0,16,28,6,0,7,17,4,0,0,251,226,25,16,0,169,0,54,0,3,1,0,6,7,12,0
109,163,451,7,17,3,2,36,223,0,86,67,28,0,10,0,0,1,9,36,223,0,86,67,28,0,10,0,0,1,3,434,405,29,11,0,295,7,100,0,4,59,1,4,8,64,0
16,12,38,8,14,0,2,6,14,2,5,1,8,1,0,0,0,1,10,6,14,2,5,1,8,1,0,0,0,1,0,34,28,6,4,0,31,0,21,0,4,5,0,8,8,12,0
31,57,134,6,12,2,2,41,11,0,21,28,30,0,0,0,1,2,9,41,11,0,21,28,30,0,0,0,1,2,21,80,64,16,31,0,115,0,35,0,2,1,0,6,7,4,0
33,17,73,4,16,1,2,6,44,1,15,5,1,0,0,0,0,1,10,6,44,1,15,5,1,0,0,0,0,1,0,65,62,3,7,0,70,0,28,0,2,1,0,4,8,5,0
25,6,104,4,11,6,1,9,74,0,15,6,0,0,0,0,0,0,3,9,74,0,15,6,0,0,0,0,0,0,0,95,93,2,3,0,99,5,38,0,1,0,1,4,8,5,0
34,39,136,6,11,2,1,37,60,0,5,31,1,0,0,1,1,0,8,37,60,0,5,31,1,0,0,1,1,0,0,71,70,1,63,0,131,1,41,0,0,0,1,6,8,67,0
13,20,96,4,17,0,1,41,28,0,12,7,6,1,0,1,0,0,7,41,28,0,12,7,6,1,0,1,0,0,1,91,52,39,4,0,68,0,31,0,0,0,0,4,7,3,0
14,10,53,5,9,0,2,13,20,0,4,3,4,8,0,1,0,0,7,13,20,0,4,3,4,8,0,1,0,0,0,44,39,5,9,0,44,0,22,0,3,0,0,5,7,6,0
12,16,56,6,9,0,1,6,36,0,3,8,1,1,0,1,0,0,7,6,36,0,3,8,1,1,0,1,0,0,2,48,46,2,6,0,45,5,29,0,1,1,2,6,7,2,0
46,13,92,4,11,0,2,17,24,0,24,7,6,8,0,2,4,0,8,17,24,0,24,7,6,8,0,2,4,0,4,84,75,9,4,0,67,1,41,0,3,2,1,4,8,7,0
11,165,329,5,17,1,2,64,103,0,64,50,37,1,5,2,0,3,9,64,103,0,64,50,37,1,5,2,0,3,36,285,261,24,7,0,304,0,68,0,7,47,0,5,7,7,0
0,7,46,7,11,0,1,11,9,0,8,0,4,0,1,0,0,0,6,11,9,0,8,0,4,0,1,0,0,0,3,17,11,6,13,13,44,2,19,0,3,0,1,5,7,1,0
56,25,236,7,12,2,1,33,142,0,18,7,3,2,3,5,1,0,8,33,142,0,18,7,3,2,3,5,1,0,0,208,177,31,4,22,209,35,80,0,16,4,2,7,8,6,0
132,18,270,4,15,0,2,26,163,0,33,14,4,11,6,0,0,0,11,26,163,0,33,14,4,11,6,0,0,0,0,268,243,25,2,0,229,15,56,2,12,25,1,4,10,137,0
89,11,136,5,9,0,1,10,91,0,17,12,3,0,3,0,0,0,6,10,91,0,17,12,3,0,3,0,0,0,1,128,124,4,7,0,114,1,29,0,3,63,1,5,9,93,0
31,4,52,4,8,1,1,13,33,0,2,0,4,0,0,0,0,0,4,13,33,0,2,0,4,0,0,0,0,0,3,45,38,7,3,0,36,0,17,0,1,0,0,4,8,3,0
57,56,180,3,12,0,2,10,80,0,60,2,4,9,0,1,0,1,11,10,80,0,60,2,4,9,0,1,0,1,1,174,166,8,5,0,128,9,52,0,2,0,1,3,9,7,0
11,26,108,5,10,3,1,27,43,0,25,6,4,0,0,3,0,0,7,27,43,0,25,6,4,0,0,3,0,0,3,84,65,19,18,0,81,8,44,0,4,3,1,5,7,37,0
33,6,51,5,12,0,3,1,21,0,14,7,2,1,0,0,0,5,9,1,21,0,14,7,2,1,0,0,0,5,0,46,45,1,5,0,47,1,28,0,3,0,1,5,9,5,0
223,40,295,9,15,0,3,3,75,0,107,28,4,7,7,46,4,14,9,3,75,0,107,28,4,7,7,46,4,14,0,284,281,3,11,0,265,3,85,0,1,0,1,6,8,11,0
127,226,428,11,16,1,4,58,52,0,65,33,16,1,52,133,4,14,9,58,52,0,65,33,16,1,52,133,4,14,0,409,354,55,18,0,258,1,80,1,1,0,1,5,8,22,0
62,13,85,6,11,0,3,3,26,0,16,30,1,0,2,6,1,0,8,3,26,0,16,30,1,0,2,6,1,0,0,83,81,2,2,0,77,1,29,2,3,2,1,6,8,27,0
363,38,468,6,14,0,1,6,390,0,17,13,25,2,6,2,3,3,9,6,390,0,17,13,25,2,6,2,3,3,0,455,450,5,12,1,400,4,127,0,2,0,1,6,10,84,0
167,203,431,11,16,0,3,10,216,0,43,3,16,4,111,3,3,22,9,10,216,0,43,3,16,4,111,3,3,22,0,133,126,7,298,0,390,2,90,0,0,0,1,5,10,222,0
35,75,459,4,16,0,1,309,43,0,17,31,5,0,1,31,0,22,9,309,43,0,17,31,5,0,1,31,0,22,1,429,122,307,29,0,446,4,85,1,0,0,1,4,8,5,0
32,58,124,5,10,0,3,20,26,0,26,16,5,0,6,25,0,0,7,20,26,0,26,16,5,0,6,25,0,0,1,122,104,18,1,0,96,0,27,1,0,20,0,4,8,2,0
19,46,99,8,11,0,2,24,37,0,11,8,8,5,0,6,0,0,7,24,37,0,11,8,8,5,0,6,0,0,0,91,67,24,8,0,79,0,30,0,0,0,0,8,8,4,0
115,163,376,5,17,0,3,19,114,0,75,25,13,1,127,2,0,0,7,19,114,0,75,25,13,1,127,2,0,0,0,374,355,19,2,0,366,1,81,0,2,31,1,5,9,6,0
48,15,95,8,13,0,3,3,5,0,31,12,39,1,4,0,0,0,6,3,5,0,31,12,39,1,4,0,0,0,2,91,90,1,2,0,64,0,31,0,1,0,0,8,10,15,0
276,11,365,5,15,0,2,15,277,0,11,12,12,0,33,2,2,0,11,15,277,0,11,12,12,0,33,2,2,0,0,357,345,12,8,0,357,1,95,0,0,0,1,5,10,13,0
146,189,446,16,16,0,2,51,252,0,14,18,16,1,92,1,0,0,12,51,252,0,14,18,16,1,92,1,0,0,3,438,390,48,5,0,420,1,97,0,0,0,1,5,8,13,0
26,20,111,6,14,0,2,11,41,0,32,5,10,1,7,2,0,0,12,11,41,0,32,5,10,1,7,2,0,0,0,93,82,11,18,0,95,3,52,0,0,0,1,6,8,38,0
49,41,167,9,11,2,2,18,110,0,3,12,15,0,6,0,2,0,15,18,110,0,3,12,15,0,6,0,2,0,1,153,138,15,11,0,150,1,63,0,2,6,1,4,8,48,0
